Site,Lecture_name,Rate,Tag,Language,Level,Teacher,Rate_count,Origin_price,New_price,Url
Inflearn,AWS (아마존 웹서비스) 가입부터 활용까지,4.879746835443038,데브옵스 · 인프라,AWS,중급이상,Egoing Lee,158,0,0,https://www.inflearn.com/course/aws-%EC%95%84%EB%A7%88%EC%A1%B4-%EC%9B%B9%EC%84%9C%EB%B9%84%EC%8A%A4-%EA%B0%80%EC%9E%85%EB%B6%80%ED%84%B0-%ED%99%9C%EC%9A%A9%EA%B9%8C%EC%A7%80
Inflearn,게임 만들면서 배우는 재미있는 스크래치 프로그래밍,4.870967741935484,"게임 프로그래밍,프로그래밍 언어,게임 개발","Scratch,블록코딩",입문,Egoing Lee,31,0,0,https://www.inflearn.com/course/%EC%8A%A4%ED%81%AC%EB%9E%98%EC%B9%98-scratch
Inflearn,여러가지 개발자 도구 사용법,4.739130434782608,개발 도구,,입문,Egoing Lee,23,0,0,https://www.inflearn.com/course/%EC%97%AC%EB%9F%AC%EA%B0%80%EC%A7%80-%EA%B0%9C%EB%B0%9C%EC%9E%90-%EB%8F%84%EA%B5%AC-%EC%82%AC%EC%9A%A9%EB%B2%95
Inflearn,ATOM Editor 소개 및 사용법,4.857142857142857,개발 도구,ATOM,입문,Egoing Lee,210,0,0,https://www.inflearn.com/course/atom-editor-%EC%86%8C%EA%B0%9C-%EB%B0%8F-%EC%82%AC%EC%9A%A9%EB%B2%95
Inflearn,"컴퓨터 일반 (0) 전산개론 - 오리엔테이션, 컴퓨터 과학",5,"교양 · 기타,컴퓨터 구조","computer-science,컴퓨터 구조",입문,출장중년,1,0,0,https://www.inflearn.com/course/%EC%BB%B4%ED%93%A8%ED%84%B0%EA%B8%B0%EC%B4%88-%EC%A0%84%EC%82%B0%EA%B0%9C%EB%A1%A0-0
Inflearn,[투씨드 클라쓰] Jira Work Management User Runbook,5,"기획 · 전략 · PM,개발 도구","JIRA,jwm",입문,투씨드 클라쓰,4,0,0,https://www.inflearn.com/course/jira-work-management
Inflearn,Do it! SQL 입문,5,"데이터 분석,데이터베이스",SQL,입문,이지스퍼블리싱,2,0,0,https://www.inflearn.com/course/do-it-sql-%EC%9E%85%EB%AC%B8
Inflearn,Do it! 자바스크립트 입문,0,"웹 개발,프로그래밍 언어","JavaScript,DOM",초급,이지스퍼블리싱,0,0,0,https://www.inflearn.com/course/do-it-javascript
Inflearn,Do it! HTML+CSS+자바스크립트 웹 표준의 정석,5,"프론트엔드,웹 개발","HTML/CSS,JavaScript,DOM",입문,이지스퍼블리싱,1,0,0,https://www.inflearn.com/course/do-it-html-css-js
Inflearn,"OpenGL 쉐이더 (3) shader 3D 그래픽스 프로그래밍 - 애니메이션 원리, 깊이 개념, Z 버퍼, 3D 기초 프로그램들",0,"교양 · 기타,게임 프로그래밍","OpenGL,glsl",초급,출장중년,0,26400,26400,https://www.inflearn.com/course/opengl-%EC%89%90%EC%9D%B4%EB%8D%94-3d-%EA%B7%B8%EB%9E%98%ED%94%BD%EC%8A%A4-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-3
Inflearn,빠른 취업을 위한 프론트엔드 로드맵,5,"취업 · 이직,프론트엔드","면접,포트폴리오,온라인 교육",입문,양동준,5,33000,33000,https://www.inflearn.com/course/%EA%B0%9C%EB%B0%9C-%EC%B4%88%EB%B3%B4-%ED%94%84%EB%A1%A0%ED%8A%B8%EC%97%94%EB%93%9C-%EB%A1%9C%EB%93%9C%EB%A7%B5-%EB%8B%A4%EC%9E%87%EC%86%8C
Inflearn,[코딩 기초 올인원패키지] 글로벌인재 양성 프로젝트,0,"교양 · 기타,프로그래밍 언어","Scratch,Python",입문,DreamLAB,0,66000,66000,https://www.inflearn.com/course/%EC%BD%94%EB%93%9C%EC%8A%A4%ED%94%84%EB%A6%B0%ED%8A%B8-%EC%98%81%EC%96%B4%EC%BD%94%EB%94%A9
Inflearn,ChatGPT를 이용한 누구나 앱개발 with 알렉,5,모바일 앱 개발,"ChatGPT,Android",입문,기술노트with알렉,2,27500,27500,https://www.inflearn.com/course/chatgpt-%EC%95%B1%EA%B0%9C%EB%B0%9C-%EC%8B%9C%EC%9E%91
Inflearn,개발자를 위한 ORACLE 입문 첫걸음,5,데이터베이스,"Oracle,DBMS/RDBMS,SQL",입문,IT늦공 김부장,1,0,0,https://www.inflearn.com/course/%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%98%A4%EB%9D%BC%ED%81%B4-%EC%B2%AB%EA%B1%B8%EC%9D%8C
Inflearn,[MapleStory Worlds] 내 손안의 코디룸 만들기!,5,"게임 아트 · 그래픽,교양 · 기타","UCC,Photoshop",입문,밉비,1,0,0,https://www.inflearn.com/course/maplestory-worlds-%EB%B0%89%EB%B9%84
Inflearn,네이버 카페 DB 추출 프로그램 개발 강의 [selenium],0,"교양 · 기타,업무 자동화","웹 크롤링,Selenium,Flask",초급,김지유,0,99000,99000,https://www.inflearn.com/course/%EC%B9%B4%ED%8E%98-db%EC%B6%94%EC%B6%9C-%EC%85%80%EB%A0%88%EB%8B%88%EC%9B%80
Inflearn,ChatGPT AI챗봇의 기본 활용법,4.714285714285714,"교양 · 기타,인공지능",ChatGPT,입문,보안프로젝트,14,0,0,https://www.inflearn.com/course/chatgpt-ai%EC%B1%97%EB%B4%87-%EA%B8%B0%EB%B3%B8-%ED%99%9C%EC%9A%A9%EB%B2%95
Inflearn,2023 컴퓨터활용능력1급 실기 기출문제풀이,0,"자격증,자격증",컴퓨터활용능력,초급,두목넷,0,22000,22000,https://www.inflearn.com/course/%EC%BB%B4%ED%93%A8%ED%84%B0%ED%99%9C%EC%9A%A9%EB%8A%A5%EB%A0%A5-1%EA%B8%89-%EC%8B%A4%EA%B8%B0-%EA%B8%B0%EC%B6%9C
Inflearn,2023 정보처리기사 필기,5,"교양 · 기타,자격증",정보처리기사,초급,두목넷,2,33000,33000,https://www.inflearn.com/course/%EC%A0%95%EB%B3%B4%EC%B2%98%EB%A6%AC%EA%B8%B0%EC%82%AC-%ED%95%84%EA%B8%B0-2023
Inflearn,2023 컴퓨터활용능력1급 실기 EXCEL,0,"자격증,자격증","컴퓨터활용능력,Excel",초급,두목넷,0,22000,22000,https://www.inflearn.com/course/%EC%BB%B4%ED%93%A8%ED%84%B0%ED%99%9C%EC%9A%A9%EB%8A%A5%EB%A0%A5-1%EA%B8%89-%EC%8B%A4%EA%B8%B0-excel
Inflearn,언리얼 엔진 5 FPS 게임 만들기,5,"게임 프로그래밍,게임 개발","Unreal Engine,UE Blueprint,fps",입문,daehee Hwang,1,71500,71500,https://www.inflearn.com/course/%EC%96%B8%EB%A6%AC%EC%96%BC-5-fps-%EA%B2%8C%EC%9E%84-%EB%A7%8C%EB%93%A4%EA%B8%B0
Inflearn,GPT 논문 구현으로 배우는 딥러닝 논문 구현 with TensorFlow 2.0 Part 1,0,"인공지능,데이터 사이언스","gpt,Tensorflow,딥러닝",중급이상,AISchool,0,110000,110000,https://www.inflearn.com/course/gpt-%EB%94%A5%EB%9F%AC%EB%8B%9D-%EB%85%BC%EB%AC%B8-%EA%B5%AC%ED%98%84
Inflearn,딥러닝 실무 프로젝트,0,"인공지능,데이터 사이언스","딥러닝,CNN,OpenCV,Flask,ngrok",중급이상,마소캠퍼스,0,99000,99000,https://www.inflearn.com/course/%EB%94%A5%EB%9F%AC%EB%8B%9D-%EC%8B%A4%EB%AC%B4-%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8
Inflearn,3분만에 1000명 DB 확보하는 DB 추출기 프로그램 개발 강의 (셀레니움 + pyqt + gui + exe 프로그램),0,"교양 · 기타,데스크톱 앱 개발","pyside6,Selenium,GUI",입문,김지유,0,99000,99000,https://www.inflearn.com/course/db%EC%B6%94%EC%B6%9C-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%A8-%EA%B0%9C%EB%B0%9C
Inflearn,지금 당장 NestJS 백엔드 개발 [사주 만세력],3,"백엔드,웹 개발",NestJS,초급,지금 당장,1,33000,33000,https://www.inflearn.com/course/%EC%A7%80%EA%B8%88%EB%8B%B9%EC%9E%A5-nestjs-%EB%B0%B1%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C
Inflearn,지금 당장 VueJS 프론트 개발 [사주 만세력],0,"프론트엔드,웹 개발",Vue.js,초급,지금 당장,0,33000,33000,https://www.inflearn.com/course/%EC%A7%80%EA%B8%88%EB%8B%B9%EC%9E%A5-vuejs-%ED%94%84%EB%9F%B0%ED%8A%B8-%EA%B0%9C%EB%B0%9C
Inflearn,CUDA 프로그래밍 (6) - GPU 컴퓨팅 - C++/C 병렬처리 - 6부,5,"인공지능,프로그래밍 언어","CUDA,GPU,C++,C",중급이상,출장중년,1,49500,49500,https://www.inflearn.com/course/cuda-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-6
Inflearn,드디어 나왔다! 쌩초보 전용 안드로이드 프로그래밍 A-Z : 기초에서 수익 창출까지,4.714285714285714,모바일 앱 개발,"Android,Kotlin,클론코딩",초급,Code With Joyce,14,88000,88000,https://www.inflearn.com/course/%EC%8C%A9%EC%B4%88%EB%B3%B4-%EC%95%88%EB%93%9C%EB%A1%9C%EC%9D%B4%EB%93%9C-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-%EC%88%98%EC%9D%B5
Inflearn,직접 활용할 수 있는 Git과 Github - 기초부터 협업까지,4.705882352941177,개발 도구,"Github,Git",입문,MJ코딩,17,0,0,https://www.inflearn.com/course/%EA%B9%83-%EA%B8%B0%EC%B4%88%EB%B6%80%ED%84%B0-%ED%98%91%EC%97%85-%ED%99%9C%EC%9A%A9
Inflearn,정보처리산업기사 필기 1과목,0,자격증,정보처리산업기사,초급,두목넷,0,27500,27500,https://www.inflearn.com/course/%EC%A0%95%EB%B3%B4%EC%B2%98%EB%A6%AC%EC%82%B0%EC%97%85%EA%B8%B0%EC%82%AC-%ED%95%84%EA%B8%B0-1
Inflearn,블로그 자동화 프로그램 개발 강의 (파이썬 + 셀레니움),5,"교양 · 기타,업무 자동화","Selenium,Python",초급,김지유,3,99000,99000,https://www.inflearn.com/course/%EB%B8%94%EB%A1%9C%EA%B7%B8-%EC%9E%90%EB%8F%99%ED%99%94-%ED%8C%8C%EC%9D%B4%EC%8D%AC
Inflearn,컴퓨터활용능력2급 필기+실기 2in1,0,"자격증,자격증",컴퓨터활용능력,초급,두목넷,0,77000,77000,https://www.inflearn.com/course/%EC%BB%B4%ED%93%A8%ED%84%B0%ED%99%9C%EC%9A%A9%EB%8A%A5%EB%A0%A5-2%EA%B8%89-%ED%95%84%EA%B8%B0-%EC%8B%A4%EA%B8%B0-2in1
Inflearn,"파이썬 시작하기, Colab으로 배우는 핵심 강의 1",1,프로그래밍 언어,Python,입문,노마드크리에이터,1,55000,55000,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EC%8B%9C%EC%9E%91-%EC%BD%94%EB%9E%A9
Inflearn,UI와 함께 배우는 Swift - 레벨 2,5,"모바일 앱 개발,프로그래밍 언어","Swift,SwiftUI",초급,리이오,6,0,0,https://www.inflearn.com/course/ui-swift-%EB%A0%88%EB%B2%A82
Inflearn,49회만에 실무 SQL 완전정복 II - 심화 과정 (실습자료 및 문제풀이 포함),5,데이터베이스,"SQL,MSSQL",초급,비박,1,88000,88000,https://www.inflearn.com/course/%EC%8B%A4%EB%AC%B4-sql-%EC%8B%AC%ED%99%94-%EC%A0%95%EB%B3%B5
Inflearn,누구나 시작할 수 있는 네트워크 Step 3 (네트워크 만들기),4,"네트워크,기타,데브옵스 · 인프라",네트워크,초급,존찬,1,33000,33000,https://www.inflearn.com/course/%EB%84%A4%ED%8A%B8%EC%9B%8C%ED%81%AC-3-%EA%B5%AC%EC%B6%95
Inflearn,로블록스 점프 앤 런타워 게임 만들기 (초등용),5,"게임 프로그래밍,기타,게임 개발","Roblox,메타버스",입문,와글와글 팩토리,2,0,0,https://www.inflearn.com/course/%EB%A1%9C%EB%B8%94%EB%A1%9D%EC%8A%A4-%EC%A0%90%ED%94%84-%EA%B2%8C%EC%9E%84-%EC%B4%88%EB%93%B1
Inflearn,49회만에 실무 SQL 완전정복 I - 기본 과정 (실습자료 및 문제풀이 포함),5,데이터베이스,"SQL,MSSQL",입문,비박,1,88000,88000,https://www.inflearn.com/course/%EC%8B%A4%EB%AC%B4-sql-%EA%B8%B0%EB%B3%B8-%EC%A0%95%EB%B3%B5
Inflearn,예제로 배우는 파이썬 터틀 프로젝트 1편 [비전공자 초급 과정],5,프로그래밍 언어,Python,초급,코드덤,1,55000,55000,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%ED%84%B0%ED%8B%80-1
Inflearn,쉽게 배우는 C# 알고리즘 프로그래밍,4.8,알고리즘 · 자료구조,C#,초급,유용한IT학습,10,38500,38500,https://www.inflearn.com/course/%EC%94%A8%EC%83%B5-%EC%95%8C%EA%B3%A0%EB%A6%AC%EC%A6%98
Inflearn,"[개념은 호옹~, 실습 빡] SQL 데이터 분석, 활용!",4.733333333333333,"데이터 분석,데이터베이스","SQL,PostgreSQL,DBMS/RDBMS",초급,홍팍,15,35200,35200,https://www.inflearn.com/course/%EA%B0%9C%EB%85%90%EC%8B%A4%EC%8A%B5-%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D-%ED%99%9C%EC%9A%A9
Inflearn,데이터베이스 MariaDB(마리아디비),5,데이터베이스,"MariaDB,DBMS/RDBMS,데이터 엔지니어링",초급,개발자Park,4,77000,77000,https://www.inflearn.com/course/%EB%A7%88%EB%A6%AC%EC%95%84%EB%94%94%EB%B9%84-%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8
Inflearn,[EduAtoZ] Python 활용&COS Pro 2급,5,"프로그래밍 언어,자격증","Python,코딩 테스트",초급,lectopia1,2,33000,33000,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-cos-pro-2%EA%B8%89
Inflearn,문과생이 가르쳐 주는 퍼블리싱 - 클론코딩,4.8,"웹 개발,웹 퍼블리싱",클론코딩,초급,러빙코드,5,13200,13200,https://www.inflearn.com/course/%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%8B%B1-%ED%81%B4%EB%A1%A0%EC%BD%94%EB%94%A9-%EB%9F%AC%EB%B9%99%EC%BD%94%EB%93%9C
Inflearn,"입문자를 위한, HTML&CSS 웹 개발 입문",4.942857142857143,"웹 개발,웹 퍼블리싱",HTML/CSS,입문,짐코딩 GYM CODING,35,0,0,https://www.inflearn.com/course/%EC%99%95%EC%B4%88%EB%B3%B4-%EC%9B%B9%EA%B0%9C%EB%B0%9C-%EC%9E%85%EB%AC%B8
Inflearn,실무에 바로 쓰자! 이커머스 데이터로 배우는 실전 SQL 분석,5,"데이터 사이언스,기획 · 전략 · PM,마케팅",SQL,초급,longvacation,1,49500,49500,https://www.inflearn.com/course/%EC%9D%B4%EC%BB%A4%EB%A8%B8%EC%8A%A4-%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%A1%9C-%EB%B0%B0%EC%9A%B0%EB%8A%94-sql
Inflearn,MERN STACK 커뮤니티 : 시작부터 배포까지 알려주는 React,4.84,"풀스택,웹 개발","MongoDB,Express,React,Node.js,Firebase",초급,판다코딩,25,38500,38500,https://www.inflearn.com/course/%ED%92%80%EC%8A%A4%ED%83%9D-%EC%BB%A4%EB%AE%A4%EB%8B%88%ED%8B%B0-mern
Inflearn,영화 예매 사이트 만들기: 디자인편,5,"웹 개발,웹 퍼블리싱,디자인 툴","Photoshop,반응형 웹",초급,webstoryboy,5,0,0,https://www.inflearn.com/course/%EC%98%81%ED%99%94-%EC%82%AC%EC%9D%B4%ED%8A%B8-%EB%A7%8C%EB%93%A4%EA%B8%B0-%EB%94%94%EC%9E%90%EC%9D%B8
Inflearn,김일한의 파이썬 윈도우 프로그래밍,5,데스크톱 앱 개발,"GUI,PyQT",초급,소프트캠퍼스,2,66000,66000,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EC%9C%88%EB%8F%84%EC%9A%B0-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D
Inflearn,PWA를 통한 1만 시간의 법칙 앱 제작!,5,"웹 개발,모바일 앱 개발","웹앱,PWA",초급,제주코딩베이스캠프,19,0,0,https://www.inflearn.com/course/1%EB%A7%8C%EC%8B%9C%EA%B0%84-%EB%B2%95%EC%B9%99-%EC%95%B1%EC%A0%9C%EC%9E%91
Inflearn,제로부터 시작하는 네카라쿠배 합격 가이드,4.777777777777778,"취업 · 이직,교양 · 기타",면접,입문,한석봉,27,66000,66000,https://www.inflearn.com/course/%EB%84%A4%EC%B9%B4%EB%9D%BC%EC%BF%A0%EB%B0%B0-%ED%95%A9%EA%B2%A9-%EA%B0%80%EC%9D%B4%EB%93%9C
Inflearn,이펙티브 타입스크립트 스터디,4.611111111111111,프로그래밍 언어,TypeScript,초급,정재남,18,0,0,https://www.inflearn.com/course/%EC%9D%B4%ED%8E%99%ED%8B%B0%EB%B8%8C-%ED%83%80%EC%9E%85%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8-%EC%8A%A4%ED%84%B0%EB%94%94
Inflearn,13가지 예제로 배우는 CSS Flex & Grid 핵심 기능,4.9411764705882355,"웹 개발,웹 퍼블리싱","HTML/CSS,Flex",초급,이룸코딩,17,33000,33000,https://www.inflearn.com/course/%ED%94%8C%EB%A0%89%EC%8A%A4-%EA%B7%B8%EB%A6%AC%EB%93%9C-%EC%98%88%EC%A0%9C
Inflearn,백엔드 프레임워크 만들기 (개정판),4.25,백엔드,"Java,객체지향,관점지향",초급,제로,4,55000,55000,https://www.inflearn.com/course/%ED%94%84%EB%A0%88%EC%9E%84%EC%9B%8C%ED%81%AC-%EB%A7%8C%EB%93%A4%EA%B8%B0-%EA%B0%9C%EC%A0%95%ED%8C%90
Inflearn,[ITⓔ코칭] Oracle로 배우는 실전 데이터관리,5,"데이터 분석,데이터베이스","Oracle,SQL,DBMS/RDBMS",입문,유밥(Ubob),1,110000,110000,https://www.inflearn.com/course/oracle-%EC%8B%A4%EC%A0%84-%EB%8D%B0%EC%9D%B4%ED%84%B0%EA%B4%80%EB%A6%AC
Inflearn,스프링 프레임워크 입문자를 위한 따라하기,4.5,"백엔드,웹 개발","Spring,jQuery,전자정부프레임워크",초급,JeongTaeHyun,12,22000,22000,https://www.inflearn.com/course/%EC%8A%A4%ED%94%84%EB%A7%81-%ED%94%84%EB%A0%88%EC%9E%84%EC%9B%8C%ED%81%AC-%EC%9E%85%EB%AC%B8%EC%9E%90
Inflearn,따라하며 배우는 NestJS,4.958083832335329,백엔드,"NestJS,PostgreSQL,TypeORM,JWT",초급,John Ahn,167,0,0,https://www.inflearn.com/course/%EB%94%B0%EB%9D%BC%ED%95%98%EB%8A%94-%EB%84%A4%EC%8A%A4%ED%8A%B8-%EC%A0%9C%EC%9D%B4%EC%97%90%EC%8A%A4
Inflearn,예제로 배우는 딥러닝 자연어 처리 입문 NLP with TensorFlow - RNN부터 BERT까지,4.714285714285714,"인공지능,데이터 사이언스","딥러닝,NLP,Tensorflow",초급,AISchool,7,88000,88000,https://www.inflearn.com/course/%EB%94%A5%EB%9F%AC%EB%8B%9D-%EC%9E%90%EC%97%B0%EC%96%B4-%EC%B2%98%EB%A6%AC-%EC%9E%85%EB%AC%B8
Inflearn,실전! 웹사이트제작! Step by Step! ('크루알라모드'_반응형웹 제작),5,"프론트엔드,웹 퍼블리싱","반응형 웹,jQuery,HTML/CSS,인터랙티브 웹",초급,J.영,2,30800,30800,https://www.inflearn.com/course/%EC%9B%B9%EC%82%AC%EC%9D%B4%ED%8A%B8-%EB%B0%98%EC%9D%91%ED%98%95%EC%9B%B9-%ED%81%AC%EB%A3%A8%EC%95%8C%EB%9D%BC%EB%AA%A8%EB%93%9C
Inflearn,입문자를 위한 CSS 기초 강의,4.947019867549669,"웹 개발,웹 퍼블리싱","HTML/CSS,Visual Studio Code",입문,유노코딩,151,0,0,https://www.inflearn.com/course/%EC%9E%85%EB%AC%B8%EC%9E%90-css-%EA%B8%B0%EC%B4%88%EA%B0%95%EC%9D%98
Inflearn,컴알못이 보는 컴퓨터 하드웨어 기초상식,4.837398373983739,"교양 · 기타,교양",,입문,제주코딩베이스캠프,123,0,0,https://www.inflearn.com/course/%EC%BB%B4%ED%93%A8%ED%84%B0-%ED%95%98%EB%93%9C%EC%9B%A8%EC%96%B4-%EA%B8%B0%EC%B4%88%EC%83%81%EC%8B%9D
Inflearn,C#.NET 0.5년차~3년차(파트1),4.2,데스크톱 앱 개발,".NET,C#",중급이상,개발자Park,15,66000,66000,https://www.inflearn.com/course/%EB%8B%B7%EB%84%B7-%EC%9C%88%ED%8F%BC-1
Inflearn,프로젝트로 배우는 Vue.js 3,4.878378378378378,프론트엔드,"Vue.js,Vuex,웹앱",초급,코지 코더,74,55000,55000,https://www.inflearn.com/course/vue-%EA%B8%B0%EC%B4%88-%EC%9D%B5%ED%9E%88%EA%B8%B0
Inflearn,"이미지 관리 풀스택(feat. Node.js, React, MongoDB, AWS)",4.487804878048781,"풀스택,데브옵스 · 인프라","Lambda,Node.js,React,MongoDB,AWS,Express",초급,김시훈,41,77000,77000,https://www.inflearn.com/course/%EC%9D%B4%EB%AF%B8%EC%A7%80-%EA%B4%80%EB%A6%AC-%ED%92%80%EC%8A%A4%ED%83%9D
Inflearn,양자 컴퓨터 프로그래밍 입문,5,"알고리즘 · 자료구조,교양 · 기타",양자 컴퓨팅,초급,주니온,11,0,0,https://www.inflearn.com/course/%EC%96%91%EC%9E%90-%EC%BB%B4%ED%93%A8%ED%8C%85-%EC%9E%85%EB%AC%B8
Inflearn,vue.js 실전 프로젝트(트위터 클론),4.75,"풀스택,프론트엔드","클론코딩,Vue.js,Firebase",초급,진슈,16,44000,44000,https://www.inflearn.com/course/%ED%8A%B8%EC%9C%84%ED%84%B0-%ED%81%B4%EB%A1%A0%EB%A7%8C%EB%93%A4%EA%B8%B0
Inflearn,"크롤링으로 웹, 텔레그램봇, REST API, 모바일 앱 만들기",4.571428571428571,풀스택,"웹 크롤링,REST API,Django,Python,Flutter",초급,진슈,14,20900,20900,https://www.inflearn.com/course/%ED%81%AC%EB%A1%A4%EB%A7%81-%EB%AA%A8%EB%B0%94%EC%9D%BC%EC%95%B1
Inflearn,실전 데이터 사이언스 Part 3. 머신러닝의 이해,4.571428571428571,"인공지능,데이터 사이언스",머신러닝,초급,김화종,7,66000,66000,https://www.inflearn.com/course/%ED%95%B5%EC%8B%AC-%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D
Inflearn,Do It! 딥러닝 입문,4.854166666666667,"인공지능,데이터 사이언스","딥러닝,머신러닝,인공신경망",초급,Haesun Park,48,0,0,https://www.inflearn.com/course/%EB%94%A5%EB%9F%AC%EB%8B%9D-%EC%9E%85%EB%AC%B8
Inflearn,Quasar로 만드는 구글 뉴스,4.333333333333333,"프론트엔드,웹 개발","Quasar,Vue.js,Firebase",초급,진슈,12,11000,11000,https://www.inflearn.com/course/quasar-%EA%B5%AC%EA%B8%80%EB%89%B4%EC%8A%A4
Inflearn,초보자를 위한 HTML 기초,4.730769230769231,"웹 개발,프론트엔드,교양 · 기타",HTML/CSS,초급,조은,26,22000,22000,https://www.inflearn.com/course/html-%ED%91%9C%EC%A4%80-%EA%B8%B0%EC%B4%88
Inflearn,코딩 입문 - 하다 보니 알게 되는 자바스크립트,4.836734693877551,프로그래밍 언어,JavaScript,입문,손당근,98,0,0,https://www.inflearn.com/course/%EC%9E%90%EB%B0%94%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8-%EA%B8%B0%EC%B4%88
Inflearn,JavaScript로 배우는 fullPage + anime + SVG Animation 포트폴리오,4,"프론트엔드,웹 퍼블리싱,웹 개발","인터랙티브 웹,JavaScript",초급,LIZ.B,4,66000,66000,https://www.inflearn.com/course/%EC%9D%B8%ED%84%B0%EB%9E%99%ED%8B%B0%EB%B8%8C-%EC%9B%B9-%ED%8F%AC%ED%8A%B8%ED%8F%B4%EB%A6%AC%EC%98%A4
Inflearn,"문과생도, 비전공자도, 누구나 배울 수 있는 파이썬(Python)!",4.881856540084388,프로그래밍 언어,Python,입문,DeepingSauce,237,0,0,https://www.inflearn.com/course/%EC%83%9D%EC%B4%88%EB%B3%B4-%EC%9E%85%EB%AC%B8-%ED%8C%8C%EC%9D%B4%EC%8D%AC
Inflearn,쉽고 빠르게 만드는 다양한 이미지 이펙트!,5,"프론트엔드,웹 퍼블리싱","JavaScript,HTML/CSS,인터랙티브 웹,jQuery",초급,깡코딩,7,23100,23100,https://www.inflearn.com/course/%EC%9E%90%EB%B0%94%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8-%EC%9D%B4%EB%AF%B8%EC%A7%80-%EC%9D%B4%ED%8E%99%ED%8A%B8
Inflearn,[Django] 장고로 인프런 따라만들기,3.9,"풀스택,웹 개발","Django,웹앱,클론코딩",초급,개복치개발자,10,19800,19800,https://www.inflearn.com/course/%EC%9E%A5%EA%B3%A0-%EC%9D%B8%ED%94%84%EB%9F%B0
Inflearn,Java 디자인 패턴,4.428571428571429,"교양 · 기타,개발 도구","디자인 패턴,Java",초급,오준석,14,38500,38500,https://www.inflearn.com/course/%EC%9E%90%EB%B0%94-%EB%94%94%EC%9E%90%EC%9D%B8%ED%8C%A8%ED%84%B4
Inflearn,파이썬 플라스크(Flask)로 웹 서비스 만들기,4.294117647058823,"백엔드,웹 개발","Flask,MongoDB",초급,보안프로젝트,17,44000,44000,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%ED%94%8C%EB%9D%BC%EC%8A%A4%ED%81%AC-%EC%9B%B9%EC%84%9C%EB%B9%84%EC%8A%A4
Inflearn,"PHP 8, 새로운 기능 살펴보기",4.647058823529412,프로그래밍 언어,PHP,초급,정상우,17,0,0,https://www.inflearn.com/course/php8-new-features
Inflearn,자바 기본을 위한 강의 1부,4.565217391304348,프로그래밍 언어,Java,초급,JeongTaeHyun,23,33000,33000,https://www.inflearn.com/course/%EC%9E%90%EB%B0%94-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-%EA%B8%B0%EB%B3%B8
Inflearn,웹디자인기능사 실기 문제풀이 A-1,4.5,"웹 퍼블리싱,자격증,웹 개발","HTML/CSS,웹 디자인",초급,Dongho Lee,2,11000,11000,https://www.inflearn.com/course/%EC%9B%B9%EB%94%94%EC%9E%90%EC%9D%B8%EA%B8%B0%EB%8A%A5%EC%82%AC-%EC%8B%A4%EA%B8%B0-a1
Inflearn,윤재성의 Kotlin 기반 안드로이드 앱 개발 Part 3 - 데이터관리와 네트워크,4.666666666666667,모바일 앱 개발,"Android,Kotlin",초급,소프트캠퍼스,12,66000,66000,https://www.inflearn.com/course/%EC%86%8C%ED%94%84%ED%8A%B8%EC%BA%A0%ED%8D%BC%EC%8A%A4-%EC%BD%94%ED%8B%80%EB%A6%B0-%EC%95%88%EB%93%9C%EB%A1%9C%EC%9D%B4%EB%93%9C-3
Inflearn,엔트리 기본기 마스터 + 아두이노 기본 부품 사용하기,0,"임베디드 · IoT,교양 · 기타","Entry,블록코딩",초급,runcoding,0,29700,29700,https://www.inflearn.com/course/%EC%97%94%ED%8A%B8%EB%A6%AC-%EA%B8%B0%EB%B3%B8-%EC%95%84%EB%91%90%EC%9D%B4%EB%85%B8-%EB%B6%80%ED%92%88-%EC%82%AC%EC%9A%A9
